DateTime,User Name,Running Model,Barcode,Clip Status,Torque1(Nm),Torque2(Nm),Torque3(Nm),Torque4(Nm),Height1(mm),Height2(mm),Height3(mm),Height4(mm),Height1Status,Height2Status,Height3Status,Height4Status
05-08-2020  17:30:04,,SK Medium,0UD8I203TW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,11.02,10.92,11.99,NG,OK
05-08-2020  17:36:32,,SK Medium,0UD8I207VW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.07,10.80,10.69,11.81,NG,OK
05-08-2020  17:43:26,,SK Medium,0UD8I201TW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.15,10.80,10.59,11.61,NG,OK
05-08-2020  17:52:08,,SK Medium,0UD8I204IW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.12,10.81,10.70,11.70,NG,OK
05-08-2020  17:54:16,,SK Medium,0UD8I200IT7W,0.9 ,1.0 ,0.9 ,0.9 ,10.17,10.86,10.79,11.59,NG,OK
05-08-2020  17:56:39,,SK Medium,0UD8I20BYW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.18,10.82,10.75,11.73,NG,OK
05-08-2020  18:19:02,,SK Medium,0UD8I2039W7W,1.0 ,0.9 ,0.9 ,0.9 ,10.06,10.92,10.66,11.65,NG,OK
05-08-2020  18:22:03,,SK Medium,0UD8I209+W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.27,10.87,10.74,11.79,NG,OK
05-08-2020  18:24:16,,SK Medium,0UD8I2053W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.25,10.85,10.57,11.70,NG,OK
05-08-2020  18:26:34,,SK Medium,0UD8I20A4W7W,0.9 ,0.9 ,0.9 ,0.9 ,10.26,10.87,10.72,11.62,NG,OK
05-08-2020  18:35:40,,SK Medium,0UD8I203PW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,11.06,10.49,12.00,NG,OK
05-08-2020  18:38:00,,SK Medium,0UD8I208BW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.32,10.92,10.82,11.78,NG,OK
05-08-2020  18:39:22,,SK Medium,0UD8I20BBW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.17,10.87,10.80,11.75,NG,OK
05-08-2020  18:41:43,,SK Medium,0UD8I204EW7W,0.9 ,0.9 ,0.9 ,0.9 ,10.13,10.79,10.71,11.73,NG,OK
